CountyName,CountyID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lincoln County,geoId/41041,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/46083,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/47103,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/53043,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/54043,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/55069,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Lincoln County,geoId/56023,7412608.158,10021325.214,10551874.732,9477789.518,8572172.664,8806797.588,8292755.234,9090000.506,8555066.346,5941736.962,6888339.168,6394244.278
Mesa County,geoId/08077,532014.774,359538.268,418452.784,409276.596,355879.474,344087.134,90384.804,101313.416,94850.606,92676.622,108292.922,113580.398
Moffat County,geoId/08081,0.0,33753.228,16945.59,30155.692,27383.408,33717.032,16131.552,24991.764,24907.912,54109.06,22437.772,2898.092
Montezuma County,geoId/08083,0.0,0.0,0.0,1200.348,879.438,915.286,832.74,841.538,787.84,841.238,1039.784,954.232
Montrose County,geoId/08085,654315.561475,807222.11615,739848.22148,507241.722,575499.984,599444.894,356680.816,171799.526,139007.446,201134.438,46759.75,46931.7
Pueblo County,geoId/08101,7291476.268,8148609.134,10146833.554,10252047.034,9455163.264,9923346.132,10402747.792,10582683.366,10935879.294,9894017.044,6087443.794,9611851.302
Rio Blanco County,geoId/08103,383563.312,1631101.132,1573548.806,1607386.686,1462045.424,1055131.438,1064836.04,1076948.074,1146959.02,1168066.666,1008118.838,920686.322
Routt County,geoId/08107,3800131.364,3162590.686,2709285.256,3441409.484,3458504.926,3148732.076,2715972.994,2901091.924,2583172.114,2815597.518,2350098.794,2763495.924
Summit County,geoId/08117,0.0,0.0,39139.2,27330.87,32598.894,39303.928,45517.122,43711.634,44551.748,40298.144,42247.976,38014.216
Summit County,geoId/39153,0.0,0.0,39139.2,27330.87,32598.894,39303.928,45517.122,43711.634,44551.748,40298.144,42247.976,38014.216
Summit County,geoId/49043,0.0,0.0,39139.2,27330.87,32598.894,39303.928,45517.122,43711.634,44551.748,40298.144,42247.976,38014.216
Weld County,geoId/08123,4694082.705313,4454085.676975,4231234.281897,4094551.295,4475494.199,4501358.75007,4075168.108,4078709.818,5034067.564,5347993.97,5267174.486,4471157.522
Fairfield County,geoId/09001,454213.16315,310656.95,275849.972,351409.082,281159.824,261400.858,152190.692,165498.588,141886.144,143680.69,151868.174,140206.816
Fairfield County,geoId/39045,454213.16315,310656.95,275849.972,351409.082,281159.824,261400.858,152190.692,165498.588,141886.144,143680.69,151868.174,140206.816
Fairfield County,geoId/45039,454213.16315,310656.95,275849.972,351409.082,281159.824,261400.858,152190.692,165498.588,141886.144,143680.69,151868.174,140206.816
Hartford County,geoId/09003,1005341.712,1035743.778,978637.968,937142.296,904659.254,881555.89,867717.638,859845.402,811901.442,795316.962,784089.258,779256.69
Litchfield County,geoId/09005,151298.176125,149447.343373,148487.485327,147470.322,153434.864,151456.38,154408.668,147377.144,147111.896,146186.7,149925.436,149570.888
Middlesex County,geoId/09007,3511915.702,3718282.772,4062378.61,2916096.882,3281468.588,3382495.898,5036155.232,4766722.688,4695978.528,5479341.094,4406568.382,4228520.548
Middlesex County,geoId/25017,3511915.702,3718282.772,4062378.61,2916096.882,3281468.588,3382495.898,5036155.232,4766722.688,4695978.528,5479341.094,4406568.382,4228520.548
Middlesex County,geoId/34023,3511915.702,3718282.772,4062378.61,2916096.882,3281468.588,3382495.898,5036155.232,4766722.688,4695978.528,5479341.094,4406568.382,4228520.548
Middlesex County,geoId/51119,3511915.702,3718282.772,4062378.61,2916096.882,3281468.588,3382495.898,5036155.232,4766722.688,4695978.528,5479341.094,4406568.382,4228520.548
New Haven County,geoId/09009,1778366.774,1916316.167,1787937.252,1823907.564,1637542.273,1738073.744,1572499.51,1467556.794,2996665.908,3085152.29,3581985.557,3587672.059
New London County,geoId/09011,1928959.157,451202.342,483934.062,452791.955,473261.807,514655.389,442115.81,432699.314,477180.409,424536.718,416218.431,421060.186
Tolland County,geoId/09013,94349.34,98110.78,93782.68,96930.608,98071.926,99295.446,94852.446,97135.636,99659.768,102138.216,111503.424,96107.168
Windham County,geoId/09015,1732894.17,2252427.222,2001264.312,1836188.644,1898764.74,2008528.0,2217316.686,2027649.54,2145704.85,2181463.168,2230836.438,2153837.572
Windham County,geoId/50025,1732894.17,2252427.222,2001264.312,1836188.644,1898764.74,2008528.0,2217316.686,2027649.54,2145704.85,2181463.168,2230836.438,2153837.572
Kent County,geoId/10001,47825.42,224045.856,258778.238,244960.876,217789.146,142654.666,89851.602,67714.216,40820.628,115028.08,98102.598,95344.596
Kent County,geoId/24029,47825.42,224045.856,258778.238,244960.876,217789.146,142654.666,89851.602,67714.216,40820.628,115028.08,98102.598,95344.596
Kent County,geoId/26081,47825.42,224045.856,258778.238,244960.876,217789.146,142654.666,89851.602,67714.216,40820.628,115028.08,98102.598,95344.596
Kent County,geoId/44003,47825.42,224045.856,258778.238,244960.876,217789.146,142654.666,89851.602,67714.216,40820.628,115028.08,98102.598,95344.596
Kent County,geoId/48263,47825.42,224045.856,258778.238,244960.876,217789.146,142654.666,89851.602,67714.216,40820.628,115028.08,98102.598,95344.596
New Castle County,geoId/10003,2355165.844,5109374.594,7622526.42,6580943.832,7088269.356,6995736.148,6834489.762,5665957.718,5935114.15,4829153.372,4795091.874,4524608.504
Sussex County,geoId/10005,187533.916557,132494.677,173364.532563,213177.642,194764.85,100462.782,61221.176,133374.14,134717.148,184946.648,231256.298,138227.898
Sussex County,geoId/34037,187533.916557,132494.677,173364.532563,213177.642,194764.85,100462.782,61221.176,133374.14,134717.148,184946.648,231256.298,138227.898
Sussex County,geoId/51183,187533.916557,132494.677,173364.532563,213177.642,194764.85,100462.782,61221.176,133374.14,134717.148,184946.648,231256.298,138227.898
District of Columbia,geoId/11001,363545.076,349135.744,188549.064,146258.308,174637.356,105691.588,100016.158,102156.784,116440.416,111529.204,99084.998,88686.16
Alachua County,geoId/12001,2166615.46,1870818.5,1805886.158,1713233.642,1665086.836,1768812.724,1930386.77,1721726.226,1874969.848,1921110.818,1781358.512,2015971.294
Bay County,geoId/12005,4621545.524,4482241.788,4042046.106,4524748.088,3890531.824,4094254.898,3097198.594,3126708.058,2921745.336,2211629.52,2106161.23,3618966.706
Bay County,geoId/26017,4621545.524,4482241.788,4042046.106,4524748.088,3890531.824,4094254.898,3097198.594,3126708.058,2921745.336,2211629.52,2106161.23,3618966.706
Bradford County,geoId/12007,159686.586,305743.598,366904.01,475064.918,575885.132,571179.088,1181277.004,2566960.472,2426437.126,2434233.458,2432844.896,2778171.432
Bradford County,geoId/42015,159686.586,305743.598,366904.01,475064.918,575885.132,571179.088,1181277.004,2566960.472,2426437.126,2434233.458,2432844.896,2778171.432
Brevard County,geoId/12009,956102.668,487545.396,418382.636,2048788.925,2846778.725985,3037503.267167,2878418.572788,2982824.705591,3222445.392591,2990209.96,2869536.472,2841374.312
Broward County,geoId/12011,3927275.920751,3434275.583306,3585287.964942,2903492.172,2665628.0,2744776.5,4194798.39,4397799.096,4339580.198,3297807.964,3061438.072,3193004.288
Charlotte County,geoId/12015,581253.75,409094.372,410993.948,356341.09,222837.656,219542.656,113508.794,105748.12,104141.744,114177.332,126093.564,129739.208
Charlotte County,geoId/51037,581253.75,409094.372,410993.948,356341.09,222837.656,219542.656,113508.794,105748.12,104141.744,114177.332,126093.564,129739.208
Citrus County,geoId/12017,12157601.678,11127493.752,10529182.19,11019252.62,12473467.65,10564244.232,9560356.614,9759334.464,10151918.228,8346280.324,7827423.758,9223764.398
Clay County,geoId/01027,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/05021,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/12019,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/13061,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/17025,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/18021,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/19041,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/20027,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/21051,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/27027,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/28025,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/29047,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/31035,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/37043,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/46027,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/47027,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/48077,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Clay County,geoId/54015,0.846,1202.132,1529.876,1101.082,24908.926,24789.142,25296.648,26310.85,27704.548,28742.148,29952.3,30997.648
Collier County,geoId/12021,63310.133575,40650.0,75094.058,55839.716,63552.0,42301.204,41013.434,44462.494,53020.362,39362.366,28305.394,28741.704
DeSoto County,geoId/12027,1615241.76,1345513.232,1773476.648,1197174.406,908158.482,1520204.732,1937410.458,1479947.366,1585181.307,1365190.129,1814386.019,1764352.878
DeSoto County,geoId/28033,1615241.76,1345513.232,1773476.648,1197174.406,908158.482,1520204.732,1937410.458,1479947.366,1585181.307,1365190.129,1814386.019,1764352.878
Duval County,geoId/12031,0.0,51061.402,118735.476,87727.078,95098.9,203234.914,137080.428,166183.044,159649.846,145727.062,239178.302,210897.804
Duval County,geoId/48131,0.0,51061.402,118735.476,87727.078,95098.9,203234.914,137080.428,166183.044,159649.846,145727.062,239178.302,210897.804
Gadsden County,geoId/12039,201291.282,149503.604,119997.202,106847.018,148224.012,170446.842,128076.38,101836.826,116672.666,103246.82,87242.7,95460.996
Gilchrist County,geoId/12041,30172.83,12483.31,24970.878,18442.14,30010.56,33631.274,25818.722,25894.874,56997.442,83033.202,25497.376,32795.51
Hamilton County,geoId/12047,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/17065,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/18057,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/19079,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/20075,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/31081,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/36041,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/39061,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/47065,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hamilton County,geoId/48193,816950.726,1095709.856,1003681.052,918125.23,805013.144,980357.464,1046249.668,1071339.986,1002055.838,1257054.638,940950.352,1026524.9936
Hardee County,geoId/12049,1716906.83,1517745.246,1795170.146,1475980.678,1413723.45,1733844.236,2617922.232,2185595.592,2357773.794,2309455.972,2424575.396,2659144.48
Hendry County,geoId/12051,156923.744,147288.636,147778.204,133637.464,125766.664,125384.46,126398.422,113595.818,121499.294,125162.76,129895.36,138962.246
Hernando County,geoId/12053,1047041.044,484560.246,529365.776,748480.542,863332.088,886292.052,817458.956,1035537.212,1149691.814,1044662.74,929581.946,924505.734
Hillsborough County,geoId/12057,47594.998,99087.862,75433.662,93494.296,93904.85,104165.09,99389.6,90236.998,86163.206,89309.358,84956.914,93943.756
Hillsborough County,geoId/33011,47594.998,99087.862,75433.662,93494.296,93904.85,104165.09,99389.6,90236.998,86163.206,89309.358,84956.914,93943.756
Indian River County,geoId/12061,21192.5,38725.0,23082.5,62952.5,39745.25,20803.75,12237.0,16715.75,30810.25,29996.5,17457.75,15782.0
Leon County,geoId/12073,166059.566,254334.506,244545.212,243903.13,245398.448,211049.21,233295.676,206447.682,212503.706,222270.468,197841.872,218238.448
Leon County,geoId/48289,166059.566,254334.506,244545.212,243903.13,245398.448,211049.21,233295.676,206447.682,212503.706,222270.468,197841.872,218238.448
Liberty County,geoId/12077,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/13179,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/30051,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/48291,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Manatee County,geoId/12081,4678894.362,4249530.202,4148257.15,3534752.17,3583102.748,4810599.794,3952345.352,3866715.556,4105841.002,4644949.586,4287358.856,3871282.768
Martin County,geoId/12085,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Martin County,geoId/18101,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Martin County,geoId/21159,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Martin County,geoId/27091,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Martin County,geoId/37117,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Martin County,geoId/48317,34936.168,64770.716,62774.484,0.0,77022.01,81857.704,65975.832,157306.296,164975.023309045,184312.86896627,180810.410213968,189538.349486111
Miami-Dade County,geoId/12086,5270092.76105,4205840.232,4874279.012425,4987171.552,4766163.912,5218070.974,4952756.734,4514374.692,5046254.426,4845755.258,5142457.06,4530333.708
Nassau County,geoId/12089,1824269.236,2061351.022,2110784.178,2107392.474,2337585.844,2439841.252,2527220.2,2104341.354,2067943.66,1934266.55,1923367.09,2227185.1708
Nassau County,geoId/36059,1824269.236,2061351.022,2110784.178,2107392.474,2337585.844,2439841.252,2527220.2,2104341.354,2067943.66,1934266.55,1923367.09,2227185.1708
Okaloosa County,geoId/12091,0.0,29974.6,30656.4,28940.4,27920.7,23877.7,27126.2,26667.1,26428.3,25973.8,25404.35,24468.5
Okeechobee County,geoId/12093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352003.058,3126417.25,2985908.556
Osceola County,geoId/12097,42243.84,47823.32,44163.484,49090.416,0.0,37776.508,69414.788,56695.488,62246.868,52130.952,51738.404,60802.772
Osceola County,geoId/19143,42243.84,47823.32,44163.484,49090.416,0.0,37776.508,69414.788,56695.488,62246.868,52130.952,51738.404,60802.772
Osceola County,geoId/26133,42243.84,47823.32,44163.484,49090.416,0.0,37776.508,69414.788,56695.488,62246.868,52130.952,51738.404,60802.772
Palm Beach County,geoId/12099,5653484.986,8494815.194,9720649.716,8979426.226,10076946.468,11146050.0,10898481.272,11001626.892,10732007.564,11121753.818,10495225.044,10248134.2884
Pasco County,geoId/12101,2292641.46,1889333.134,1831553.092,1568107.798,2012158.092,2152355.948,2788274.646,2154273.738,2150190.102,1641304.724,1641437.032,1578820.296
Pinellas County,geoId/12103,3420590.718,3583438.716,3423869.692,3490221.374,3529937.266,3500807.822,3549541.282,3714968.26,3716377.388,3240862.15,3591795.292,2598890.4832
Putnam County,geoId/12107,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/13237,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/17155,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/18133,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/29171,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/36079,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/39137,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/47141,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
Putnam County,geoId/54079,14668806.620099,14724788.642675,12103136.4803,13547292.358,12455870.302,13099526.386,13851312.18,13562061.33,12645231.684,9612592.298,10347890.234,11637273.374
St. Johns County,geoId/12109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,26131.852,20250.324,23359.412,24005.96
St. Lucie County,geoId/12111,767188.542,713909.98,787167.77,759743.534,791265.684,718873.258,777628.97,803200.066,802973.926,784886.436,814886.226,816034.318
Santa Rosa County,geoId/12113,550031.084,646042.398,902161.874,698447.978,783276.512,865830.206,1176977.26,1087792.011,1220000.813,1128023.149,1180398.715,904858.905
Sarasota County,geoId/12115,275204.7,378747.95,316478.45,209338.0,177115.0,158296.75,189108.25,212444.25,185632.75,160843.5,149947.25,152117.0
Seminole County,geoId/12117,1769770.32,2114071.116,1941581.37,2034801.584,693861.06,1028286.876,1294832.76,660556.794,906917.622,1206594.628,1550359.25,853754.92
Seminole County,geoId/13253,1769770.32,2114071.116,1941581.37,2034801.584,693861.06,1028286.876,1294832.76,660556.794,906917.622,1206594.628,1550359.25,853754.92
Seminole County,geoId/40133,1769770.32,2114071.116,1941581.37,2034801.584,693861.06,1028286.876,1294832.76,660556.794,906917.622,1206594.628,1550359.25,853754.92
Suwannee County,geoId/12121,648028.356,561079.164,660812.51,743746.892,827625.498,813528.778,868505.856,593605.12,732342.208,691020.948,621068.772,614910.868
Taylor County,geoId/12123,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/13269,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/19173,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/21217,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/48441,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/54091,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/55119,0.0,0.0,0.0,146976.55,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Volusia County,geoId/12127,4788110.142,4844025.098,4281429.176,4024681.936,4096200.792,4037609.06,3875010.216,4320127.87,4329326.682,3777101.924,4071650.944,3847048.862
Wakulla County,geoId/12129,553354.8,597717.698,493073.072,482210.162,548987.664,534919.22,321314.144,456936.756,418029.3,457249.056,359595.766,478624.976
Atkinson County,geoId/13003,24599.75,0.0,29986.5,32393.0,36158.75,39946.5,37298.0,39667.75,41518.5,43515.5,45946.5,48572.75
Banks County,geoId/13011,164848.235033,166718.294,139156.88356,162613.146,107440.9,102797.9,51786.15,69154.4,78596.9,52608.15,97175.45,67973.9
Barrow County,geoId/13013,48757.5,68767.5,93880.0,42945.5,26737.5,25849.5,28381.25,44917.25,44357.0,38566.5,43781.0,47840.5
Bartow County,geoId/13015,21159019.454,15187725.208,9752900.838,12240453.3,15762150.716,12608300.98,15521832.376,13974918.926,13546793.486,11264653.85,8053910.686,9607430.248
Bibb County,geoId/01007,411971.53,410592.328,362021.322,445023.898,344810.108,339364.6,320105.45,314768.726,337908.026,329578.532,311045.754,317348.49
Bibb County,geoId/13021,411971.53,410592.328,362021.322,445023.898,344810.108,339364.6,320105.45,314768.726,337908.026,329578.532,311045.754,317348.49
Camden County,geoId/13039,274447.676,281312.61,427356.772,376023.08,405629.13,337237.52,347968.16,224895.146,225868.19,234150.254,271165.15,245907.878
Camden County,geoId/29029,274447.676,281312.61,427356.772,376023.08,405629.13,337237.52,347968.16,224895.146,225868.19,234150.254,271165.15,245907.878
Camden County,geoId/34007,274447.676,281312.61,427356.772,376023.08,405629.13,337237.52,347968.16,224895.146,225868.19,234150.254,271165.15,245907.878
Camden County,geoId/37029,274447.676,281312.61,427356.772,376023.08,405629.13,337237.52,347968.16,224895.146,225868.19,234150.254,271165.15,245907.878
Charlton County,geoId/13049,246449.912338,287948.74785,221408.661527,297620.648,379224.148,108657.398,122300.75,139520.5,96044.75,70267.5,59681.1,51029.0
Chatham County,geoId/13051,1807177.87,1079777.108,474936.82,26417.682,22495.252,0.0,0.0,0.0,25848.452,25992.852,25996.852,108683.834
Chatham County,geoId/37037,1807177.87,1079777.108,474936.82,26417.682,22495.252,0.0,0.0,0.0,25848.452,25992.852,25996.852,108683.834
Chattahoochee County,geoId/13053,56587.13,51233.088,63902.992,37221.862,43369.55,42062.312,38471.074,54100.162,56861.55,57892.524,87780.032,60637.524
Chattooga County,geoId/13055,175139.994,156370.924,141504.398,142975.858,197735.118,147121.4,128830.074,126097.09,127840.66,100780.706,44525.068,54579.752
Cherokee County,geoId/01019,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/13057,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/19035,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/20021,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/37039,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/40021,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/45021,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Cherokee County,geoId/48073,407423.9019,303434.97975,269653.800575,219950.02,221073.414,217183.582,202088.844,159716.506,188939.206,262229.946,249681.758,321457.554
Clayton County,geoId/13063,84461.0,45146.75,44964.97,53068.632,53571.93,55063.536,55128.19,52162.594,54266.008,49467.758,45662.582,43495.99
Clayton County,geoId/19043,84461.0,45146.75,44964.97,53068.632,53571.93,55063.536,55128.19,52162.594,54266.008,49467.758,45662.582,43495.99
Cobb County,geoId/13067,2181493.588,2225766.75,4789063.448,6748139.518,6419838.9,7147304.81,6533987.83,6104985.212,6283843.74,7121931.484,6984943.352,6697085.54
Coweta County,geoId/13077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27059.838,27117.592,24761.556,22469.214
Crisp County,geoId/13081,38825.25,39544.5,40133.5,45894.75,47422.5,49000.0,51679.5,53527.5,55587.0,57399.5,50250.75,51708.0
Decatur County,geoId/13087,96173.0,101512.25,101298.75,100623.25,98954.5,98416.75,100359.5,114250.75,86653.75,110010.25,92321.25,83593.25
Decatur County,geoId/18031,96173.0,101512.25,101298.75,100623.25,98954.5,98416.75,100359.5,114250.75,86653.75,110010.25,92321.25,83593.25
Decatur County,geoId/19053,96173.0,101512.25,101298.75,100623.25,98954.5,98416.75,100359.5,114250.75,86653.75,110010.25,92321.25,83593.25
Decatur County,geoId/20039,96173.0,101512.25,101298.75,100623.25,98954.5,98416.75,100359.5,114250.75,86653.75,110010.25,92321.25,83593.25
Decatur County,geoId/47039,96173.0,101512.25,101298.75,100623.25,98954.5,98416.75,100359.5,114250.75,86653.75,110010.25,92321.25,83593.25
Dougherty County,geoId/13095,504169.366,419091.444,324346.226,351842.672,394168.58,328047.794,264240.276,286573.48,337533.258,321710.408,336824.848,350295.85
Effingham County,geoId/13103,59633.0,62188.75,64341.25,75027.0,69855.75,70530.0,71940.5,74144.25,76444.25,78222.5,80797.25,83046.75
Effingham County,geoId/17049,59633.0,62188.75,64341.25,75027.0,69855.75,70530.0,71940.5,74144.25,76444.25,78222.5,80797.25,83046.75
Forsyth County,geoId/13117,63237.67995,60784.756954,55005.028427,54288.354,52187.514,48664.46,79706.8,63273.176,60763.096,72485.38,60380.462,71621.546
