CountyName,CountyID,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Douglas County,geoId/13097,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/17041,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/20045,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/27041,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/29067,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/31055,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/32005,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/41019,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/46043,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/53017,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Douglas County,geoId/55031,57861.5,46507.25,53957.75,57585.25,58496.25,50460.5,55135.25,58005.0,65865.75,15573.25,84953.0,67451.5
Eagle County,geoId/08037,45837.0,48068.25,47114.0,47957.0,48942.5,49894.25,51188.5,52397.25,53575.0,55133.5,56409.0,57602.25
El Paso County,geoId/08041,409914.5,196026.75,482396.25,422082.75,423171.75,498123.75,468860.5,452833.25,471167.25,511049.75,537949.5,501002.75
El Paso County,geoId/48141,409914.5,196026.75,482396.25,422082.75,423171.75,498123.75,468860.5,452833.25,471167.25,511049.75,537949.5,501002.75
Fremont County,geoId/08043,52.25,10954.25,5544.5,4906.25,7618.25,20920.0,18848.25,19528.75,19184.25,11514.75,10978.25,14788.5
Fremont County,geoId/16043,52.25,10954.25,5544.5,4906.25,7618.25,20920.0,18848.25,19528.75,19184.25,11514.75,10978.25,14788.5
Fremont County,geoId/19071,52.25,10954.25,5544.5,4906.25,7618.25,20920.0,18848.25,19528.75,19184.25,11514.75,10978.25,14788.5
Fremont County,geoId/56013,52.25,10954.25,5544.5,4906.25,7618.25,20920.0,18848.25,19528.75,19184.25,11514.75,10978.25,14788.5
Garfield County,geoId/08045,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Garfield County,geoId/30033,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Garfield County,geoId/31071,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Garfield County,geoId/40047,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Garfield County,geoId/49017,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Garfield County,geoId/53023,68055.25,102695.25,106716.0,101563.25,113927.25,96466.0,101779.5,92910.5,89716.25,90518.25,91008.25,91698.75
Gunnison County,geoId/08051,0.0,2572032.75,2074317.0,837834.75,666177.75,485132.5,402875.75,441941.5,291651.5,414190.75,312494.5,244019.25
Kiowa County,geoId/08061,39.0,36789.75,30389.5,16476.0,16603.0,26304.0,23872.5,12924.0,18159.5,20990.0,12965.0,9022.5
Kiowa County,geoId/20097,39.0,36789.75,30389.5,16476.0,16603.0,26304.0,23872.5,12924.0,18159.5,20990.0,12965.0,9022.5
Kiowa County,geoId/40075,39.0,36789.75,30389.5,16476.0,16603.0,26304.0,23872.5,12924.0,18159.5,20990.0,12965.0,9022.5
La Plata County,geoId/08067,346.5,151660.75,244019.25,170279.25,110785.25,113083.25,303499.25,303236.0,269578.5,238502.25,276821.0,224109.5
Larimer County,geoId/08069,138900.25,139639.75,145620.0,149734.75,151989.0,147667.75,160777.25,168388.5,174738.75,184973.5,192562.5,200563.0
Las Animas County,geoId/08071,129.0,175220.25,188552.25,181599.75,158538.0,172102.75,258150.19,290705.0,270557.0,266808.25,286760.5,223788.0
Lincoln County,geoId/05079,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/08073,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/13181,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/16063,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/20105,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/21137,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/23015,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/27081,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/28085,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/29113,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/30053,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/31111,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/32017,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/35027,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/37109,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/40081,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/41041,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/46083,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/47103,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/53043,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/54043,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/55069,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Lincoln County,geoId/56023,16005.05,71169.0,50023.0,79809.0,49753.0,37980.0,67977.0,71833.75,60855.0,53914.25,81743.75,43326.75
Mesa County,geoId/08077,72442.5,257061.5,308655.5,338580.25,280393.75,267949.75,63139.75,79738.0,69876.5,71655.0,87533.0,99847.25
Moffat County,geoId/08081,0.0,1662.75,928.25,1176.0,3106.5,2286.75,3217.0,1797.25,1599.5,3380.75,1640.25,776.0
Montezuma County,geoId/08083,0.0,0.0,0.0,0.25,0.75,1.0,0.75,0.75,0.75,0.75,1.0,1.25
Montrose County,geoId/08085,71971.507475,73426.39015,67950.6277,57689.5,57544.0,57263.75,47227.5,46699.5,46663.0,46988.5,46665.25,46837.5
Prowers County,geoId/08099,619.3,153.0,0.025,0.025,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pueblo County,geoId/08101,2280.25,61105.25,60578.5,59642.5,58264.0,57304.25,89359.0,93216.0,90142.75,92665.0,58585.0,63277.0
Rio Blanco County,geoId/08103,180.25,131749.25,108329.5,88696.75,86105.25,50816.25,36445.25,33040.75,33156.5,34116.5,17434.75,21119.25
Routt County,geoId/08107,44477.75,74908.75,63671.0,67076.5,57005.25,57229.5,70274.25,80394.75,91374.5,75498.0,90139.25,107882.25
Summit County,geoId/08117,0.0,0.0,112.5,75.75,90.75,113.75,131.25,126.0,129.25,116.5,122.5,110.5
Summit County,geoId/39153,0.0,0.0,112.5,75.75,90.75,113.75,131.25,126.0,129.25,116.5,122.5,110.5
Summit County,geoId/49043,0.0,0.0,112.5,75.75,90.75,113.75,131.25,126.0,129.25,116.5,122.5,110.5
Weld County,geoId/08123,426598.827825,463061.560975,361108.416875,467380.7,492798.525,623639.52075,581622.0,615048.5,675786.0,647002.5,275148.75,266009.75
Fairfield County,geoId/09001,242167.98715,104231.25,75652.75,139615.5,51676.75,37197.75,34609.5,37268.25,42345.0,43890.25,45525.75,27086.5
Fairfield County,geoId/39045,242167.98715,104231.25,75652.75,139615.5,51676.75,37197.75,34609.5,37268.25,42345.0,43890.25,45525.75,27086.5
Fairfield County,geoId/45039,242167.98715,104231.25,75652.75,139615.5,51676.75,37197.75,34609.5,37268.25,42345.0,43890.25,45525.75,27086.5
Hartford County,geoId/09003,252208.75,283325.75,241693.5,228559.5,217888.25,218042.5,207633.0,212680.25,199032.0,217366.0,190300.0,185443.0
Litchfield County,geoId/09005,6877.820125,4181.465275,3907.111875,2487.25,2923.5,71.25,72.75,69.5,69.25,68.75,70.5,70.25
Middlesex County,geoId/09007,395647.75,317129.5,474835.0,431420.0,217842.25,262167.75,392190.5,328907.25,199945.25,169202.0,140424.0,141920.5
Middlesex County,geoId/25017,395647.75,317129.5,474835.0,431420.0,217842.25,262167.75,392190.5,328907.25,199945.25,169202.0,140424.0,141920.5
Middlesex County,geoId/34023,395647.75,317129.5,474835.0,431420.0,217842.25,262167.75,392190.5,328907.25,199945.25,169202.0,140424.0,141920.5
Middlesex County,geoId/51119,395647.75,317129.5,474835.0,431420.0,217842.25,262167.75,392190.5,328907.25,199945.25,169202.0,140424.0,141920.5
New Haven County,geoId/09009,1804.75,120025.375,118470.15,112839.8,99644.775,109320.25,106675.5,107953.75,108290.8,108553.95,103033.525,103826.525
New London County,geoId/09011,4246.875,7931.1,7842.6,7634.225,6988.075,6860.025,6547.2,6513.45,6207.625,5955.15,5795.375,5602.75
Tolland County,geoId/09013,44.5,47.5,44.0,47.0,50.0,54.5,46.25,48.25,50.0,49.75,52.25,45.75
Windham County,geoId/09015,2430.5,2097.0,2161.75,850.75,1464.5,2118.0,2475.5,3290.75,2846.0,3069.75,3991.5,3231.25
Windham County,geoId/50025,2430.5,2097.0,2161.75,850.75,1464.5,2118.0,2475.5,3290.75,2846.0,3069.75,3991.5,3231.25
Kent County,geoId/10001,22.5,38958.75,34836.25,11938.5,17479.0,1214.0,9293.25,3937.75,1556.5,1599.75,782.25,922.25
Kent County,geoId/24029,22.5,38958.75,34836.25,11938.5,17479.0,1214.0,9293.25,3937.75,1556.5,1599.75,782.25,922.25
Kent County,geoId/26081,22.5,38958.75,34836.25,11938.5,17479.0,1214.0,9293.25,3937.75,1556.5,1599.75,782.25,922.25
Kent County,geoId/44003,22.5,38958.75,34836.25,11938.5,17479.0,1214.0,9293.25,3937.75,1556.5,1599.75,782.25,922.25
Kent County,geoId/48263,22.5,38958.75,34836.25,11938.5,17479.0,1214.0,9293.25,3937.75,1556.5,1599.75,782.25,922.25
New Castle County,geoId/10003,57916.75,136015.25,195173.75,204445.0,246537.75,280631.0,251813.0,208314.25,241681.75,243319.5,226309.0,261465.25
Sussex County,geoId/10005,187039.30085,132000.25,172896.416625,212702.75,194342.25,100037.5,60795.0,132194.75,133474.25,183703.75,230010.0,136985.0
Sussex County,geoId/34037,187039.30085,132000.25,172896.416625,212702.75,194342.25,100037.5,60795.0,132194.75,133474.25,183703.75,230010.0,136985.0
Sussex County,geoId/51183,187039.30085,132000.25,172896.416625,212702.75,194342.25,100037.5,60795.0,132194.75,133474.25,183703.75,230010.0,136985.0
District of Columbia,geoId/11001,308.0,211.5,71.25,46.75,56.0,52.5,47.5,50.0,57.25,51.25,47.0,41.5
Alachua County,geoId/12001,4809.75,3945.25,2716.25,2878.5,4866.0,3779.25,2327.5,3221.5,3819.25,3464.5,2879.0,3912.5
Bay County,geoId/12005,34159.0,27356.0,32456.5,24638.0,22299.5,23787.5,26644.25,18447.25,27644.75,23642.75,23057.5,23544.0
Bay County,geoId/26017,34159.0,27356.0,32456.5,24638.0,22299.5,23787.5,26644.25,18447.25,27644.75,23642.75,23057.5,23544.0
Bradford County,geoId/12007,26973.0,45610.25,31404.5,45295.75,51423.0,60324.0,103998.75,65454.5,68113.75,64916.0,72856.25,79264.0
Bradford County,geoId/42015,26973.0,45610.25,31404.5,45295.75,51423.0,60324.0,103998.75,65454.5,68113.75,64916.0,72856.25,79264.0
Brevard County,geoId/12009,220280.0,258733.75,283376.75,287859.25,275732.25,321411.5,383363.5,446589.5,559297.25,546353.25,561109.75,576714.75
Broward County,geoId/12011,220629.358925,205287.10315,235643.0837,201523.0,201820.25,215382.0,245952.25,264742.5,257351.5,268129.0,299462.0,282956.75
Charlotte County,geoId/12015,581253.75,409082.75,410941.5,356317.25,222808.75,219513.75,113493.0,105721.0,104118.5,114159.75,126080.75,129725.5
Charlotte County,geoId/51037,581253.75,409082.75,410941.5,356317.25,222808.75,219513.75,113493.0,105721.0,104118.5,114159.75,126080.75,129725.5
Citrus County,geoId/12017,35635.75,37543.5,36138.0,37735.0,45341.75,42237.75,38026.25,38411.0,41377.5,25694.75,26636.0,34975.75
Clay County,geoId/01027,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/05021,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/12019,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/13061,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/17025,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/18021,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/19041,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/20027,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/21051,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/27027,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/28025,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/29047,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/31035,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/37043,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/46027,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/47027,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/48077,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Clay County,geoId/54015,0.25,1.25,1.5,1.0,23348.25,24248.75,25225.75,26260.25,27624.75,28671.25,29902.5,30943.75
Collier County,geoId/12021,63310.133575,40650.0,46344.25,21877.75,22746.75,20470.25,18161.0,24337.0,31700.75,27377.25,28244.0,28671.5
DeSoto County,geoId/12027,748.75,59926.0,87135.5,52809.75,27621.05,32625.05,25918.25,28240.15,30173.875,44683.125,33696.825,18710.45
DeSoto County,geoId/28033,748.75,59926.0,87135.5,52809.75,27621.05,32625.05,25918.25,28240.15,30173.875,44683.125,33696.825,18710.45
Duval County,geoId/12031,0.0,24757.5,35277.75,18589.75,8880.0,38879.75,10221.75,6085.25,9155.75,11374.5,20764.5,24222.25
Duval County,geoId/48131,0.0,24757.5,35277.75,18589.75,8880.0,38879.75,10221.75,6085.25,9155.75,11374.5,20764.5,24222.25
Gadsden County,geoId/12039,395.25,3641.25,5436.0,5236.75,12106.0,30225.25,29619.75,15769.75,41310.75,15822.75,7572.0,14488.0
Gilchrist County,geoId/12041,14.25,1726.25,5957.25,5106.0,6169.25,13386.25,5212.5,5860.75,28524.25,57075.5,5733.25,9067.5
Hamilton County,geoId/12047,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/17065,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/18057,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/19079,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/20075,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/31081,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/36041,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/39061,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/47065,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hamilton County,geoId/48193,200679.5,262400.75,233672.0,185914.5,167212.0,149231.5,154186.25,148351.75,140140.75,133643.25,136552.0,129983.0
Hardee County,geoId/12049,823.75,704.5,833.75,639.0,655.5,805.0,1213.25,1013.5,1098.75,1081.75,1128.25,1240.5
Hendry County,geoId/12051,98226.5,95007.0,93363.25,91015.25,87927.0,86681.5,85788.25,84974.75,92258.75,98722.0,102128.25,107291.25
Hernando County,geoId/12053,48715.75,59271.75,77623.25,79668.0,128905.25,90040.5,129024.75,128547.5,139620.5,77898.25,120191.75,140277.5
Hillsborough County,geoId/12057,24983.75,78415.5,57208.0,77083.0,78221.25,88294.0,83361.0,73967.5,70127.5,74849.75,71546.0,78191.75
Hillsborough County,geoId/33011,24983.75,78415.5,57208.0,77083.0,78221.25,88294.0,83361.0,73967.5,70127.5,74849.75,71546.0,78191.75
Indian River County,geoId/12061,21192.5,38725.0,23082.5,62952.5,39745.25,20803.75,12237.0,16715.75,30810.25,29996.5,17457.75,15782.0
Leon County,geoId/12073,43.0,98.25,113.5,132.5,129.5,106.5,156.75,83.25,131.0,61.75,83.75,137.25
Leon County,geoId/48289,43.0,98.25,113.5,132.5,129.5,106.5,156.75,83.25,131.0,61.75,83.75,137.25
Liberty County,geoId/12077,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/13179,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/30051,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Liberty County,geoId/48291,132971.6184,120575.0,188088.362175,136081.0,179392.0,95664.75,82678.5,87221.25,97255.25,104751.0,98321.5,80042.25
Manatee County,geoId/12081,135507.0,205197.0,170252.0,160769.75,233799.75,248640.75,222069.5,252992.25,130616.75,107099.25,63915.75,57508.75
Martin County,geoId/12085,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Martin County,geoId/18101,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Martin County,geoId/21159,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Martin County,geoId/27091,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Martin County,geoId/37117,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Martin County,geoId/48317,16.5,14486.0,6199.5,0.0,5983.75,5611.25,5149.5,12368.0,12692.0239848709,21559.5974563153,21860.8096283567,8786.18262374485
Miami-Dade County,geoId/12086,981068.08305,299045.25,319168.984425,303659.25,298460.0,288134.75,361189.0,323021.0,473726.0,537923.75,546330.5,333870.0
Nassau County,geoId/12089,8311.0,342168.5,332946.75,323225.25,317448.25,313369.75,294962.25,285814.5,272395.5,262519.75,255702.25,254318.75
Nassau County,geoId/36059,8311.0,342168.5,332946.75,323225.25,317448.25,313369.75,294962.25,285814.5,272395.5,262519.75,255702.25,254318.75
Okaloosa County,geoId/12091,0.0,29938.5,30621.0,28905.5,27887.0,23849.0,27093.5,26635.0,26396.5,25942.5,25373.75,24439.0
Palm Beach County,geoId/12099,309458.5,374727.5,379947.75,509870.0,495027.5,503400.0,501828.0,503639.25,510301.0,605845.75,566849.25,604980.25
Pasco County,geoId/12101,19153.5,18023.0,17236.5,16481.75,15941.75,16874.75,15359.25,14973.75,15604.25,14724.75,14885.25,14975.5
Pinellas County,geoId/12103,308421.5,301195.75,293671.25,288977.5,282718.75,274404.75,277754.0,282003.5,284218.25,284635.5,284618.25,284630.0
Putnam County,geoId/12107,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/13237,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/17155,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/18133,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/29171,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/36079,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/39137,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/47141,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
Putnam County,geoId/54079,213864.777975,213887.660675,193362.78675,202524.25,195254.5,177548.75,158268.75,140618.25,141720.5,130878.5,138146.5,141983.75
St. Lucie County,geoId/12111,39669.75,39937.0,35446.0,42036.5,56472.75,55586.75,57020.25,51333.75,50637.5,47041.75,42650.5,57559.25
Santa Rosa County,geoId/12113,93757.0,112811.75,122465.75,124112.75,125590.25,114916.25,141253.25,278742.075,274637.725,161319.375,170724.275,227217.575
Sarasota County,geoId/12115,275187.5,378730.75,316461.25,209338.0,177115.0,158296.75,189108.25,212444.25,185632.75,160843.5,149947.25,152117.0
Seminole County,geoId/12117,897.5,979.25,5371.75,10139.75,12333.75,11814.5,14642.25,13469.5,12394.0,562.25,721.75,399.75
Seminole County,geoId/13253,897.5,979.25,5371.75,10139.75,12333.75,11814.5,14642.25,13469.5,12394.0,562.25,721.75,399.75
Seminole County,geoId/40133,897.5,979.25,5371.75,10139.75,12333.75,11814.5,14642.25,13469.5,12394.0,562.25,721.75,399.75
Suwannee County,geoId/12121,566.0,471.0,500.5,555.75,823.5,512.5,546.5,513.25,15610.75,2157.5,2046.75,1586.5
Taylor County,geoId/12123,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/13269,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/19173,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/21217,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/48441,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/54091,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Taylor County,geoId/55119,0.0,0.0,0.0,146969.25,459432.75,718576.0,794198.25,712048.0,543816.75,403816.5,357035.75,278882.75
Volusia County,geoId/12127,252088.25,224007.5,283006.0,295394.5,262618.0,256419.25,286074.5,305784.25,300655.25,242053.75,298460.25,338246.5
Wakulla County,geoId/12129,256.25,287.5,228.5,223.25,254.5,247.5,149.75,211.75,193.75,211.75,166.5,221.75
Atkinson County,geoId/13003,24599.75,0.0,29986.5,32393.0,36158.75,39946.5,37298.0,39667.75,41518.5,43515.5,45946.5,48572.75
Banks County,geoId/13011,164654.924525,166525.075,138967.381425,162419.75,107252.5,102609.5,51597.75,68966.0,78408.5,52511.25,97078.25,67877.0
Barrow County,geoId/13013,48757.5,68767.5,93880.0,42945.5,26737.5,25849.5,28381.25,44917.25,44357.0,38566.5,43781.0,47840.5
Bartow County,geoId/13015,61675.75,59464.75,28244.75,52143.5,60347.5,36638.25,45179.5,40627.5,39315.25,32706.0,23282.5,27831.0
Bibb County,geoId/01007,49758.0,72703.5,77024.25,176531.0,109095.0,108790.5,84908.25,79557.0,73675.0,66380.5,73929.0,75208.5
Bibb County,geoId/13021,49758.0,72703.5,77024.25,176531.0,109095.0,108790.5,84908.25,79557.0,73675.0,66380.5,73929.0,75208.5
